rank,molecule_id,smiles,source_file,Lipinski,QED,stereo_centers,AMES,BBB_Martins,Bioavailability_Ma,CYP1A2_Veith,CYP2C19_Veith,CYP2C9_Substrate_CarbonMangels,CYP2C9_Veith,CYP2D6_Substrate_CarbonMangels,CYP2D6_Veith,CYP3A4_Substrate_CarbonMangels,CYP3A4_Veith,Carcinogens_Lagunin,ClinTox,DILI,HIA_Hou,NR-AR-LBD,NR-AR,NR-AhR,NR-Aromatase,NR-ER-LBD,NR-ER,NR-PPAR-gamma,PAMPA_NCATS,Pgp_Broccatelli,SR-ARE,SR-ATAD5,SR-HSE,SR-MMP,SR-p53,Skin_Reaction,hERG,Caco2_Wang,Clearance_Hepatocyte_AZ,Clearance_Microsome_AZ,Half_Life_Obach,HydrationFreeEnergy_FreeSolv,LD50_Zhu,Lipophilicity_AstraZeneca,PPBR_AZ,Solubility_AqSolDB,VDss_Lombardo,molecular_weight_drugbank_approved_percentile,logP_drugbank_approved_percentile,hydrogen_bond_acceptors_drugbank_approved_percentile,hydrogen_bond_donors_drugbank_approved_percentile,Lipinski_drugbank_approved_percentile,QED_drugbank_approved_percentile,stereo_centers_drugbank_approved_percentile,tpsa_drugbank_approved_percentile,AMES_drugbank_approved_percentile,BBB_Martins_drugbank_approved_percentile,Bioavailability_Ma_drugbank_approved_percentile,CYP1A2_Veith_drugbank_approved_percentile,CYP2C19_Veith_drugbank_approved_percentile,CYP2C9_Substrate_CarbonMangels_drugbank_approved_percentile,CYP2C9_Veith_drugbank_approved_percentile,CYP2D6_Substrate_CarbonMangels_drugbank_approved_percentile,CYP2D6_Veith_drugbank_approved_percentile,CYP3A4_Substrate_CarbonMangels_drugbank_approved_percentile,CYP3A4_Veith_drugbank_approved_percentile,Carcinogens_Lagunin_drugbank_approved_percentile,ClinTox_drugbank_approved_percentile,DILI_drugbank_approved_percentile,HIA_Hou_drugbank_approved_percentile,NR-AR-LBD_drugbank_approved_percentile,NR-AR_drugbank_approved_percentile,NR-AhR_drugbank_approved_percentile,NR-Aromatase_drugbank_approved_percentile,NR-ER-LBD_drugbank_approved_percentile,NR-ER_drugbank_approved_percentile,NR-PPAR-gamma_drugbank_approved_percentile,PAMPA_NCATS_drugbank_approved_percentile,Pgp_Broccatelli_drugbank_approved_percentile,SR-ARE_drugbank_approved_percentile,SR-ATAD5_drugbank_approved_percentile,SR-HSE_drugbank_approved_percentile,SR-MMP_drugbank_approved_percentile,SR-p53_drugbank_approved_percentile,Skin_Reaction_drugbank_approved_percentile,hERG_drugbank_approved_percentile,Caco2_Wang_drugbank_approved_percentile,Clearance_Hepatocyte_AZ_drugbank_approved_percentile,Clearance_Microsome_AZ_drugbank_approved_percentile,Half_Life_Obach_drugbank_approved_percentile,HydrationFreeEnergy_FreeSolv_drugbank_approved_percentile,LD50_Zhu_drugbank_approved_percentile,Lipophilicity_AstraZeneca_drugbank_approved_percentile,PPBR_AZ_drugbank_approved_percentile,Solubility_AqSolDB_drugbank_approved_percentile,VDss_Lombardo_drugbank_approved_percentile,composite_score,mw,alogp,hbd,hba
39,3pbq_imipenem_iter3_all_filtered_29,Cc1nccn1-c1cncc2c1N1CCCCC1S2,3pbq_imipenem_iter3_all_filtered.sdf,4.0,0.7989370407988665,1,0.216452693939209,0.987704622745514,0.9300411105155943,0.7655767679214478,0.8982157111167908,0.1437979578971862,0.3547870874404907,0.1476643666625023,0.2452639609575271,0.4111897438764572,0.8939158678054809,0.0073752558091655,0.1300738297402858,0.5810746729373932,0.9999993801116944,0.0014724050764925,0.0095493813045322,0.3941839843988418,0.313332051038742,0.0059580850880593,0.0972574435174465,0.0016739158309064,0.9919453740119936,0.1864210769534111,0.1220078080892562,0.0055750421946868,0.0332967737689614,0.006555402954109,0.0067690930096432,0.5691122353076935,0.5446150600910187,-4.649307051089549,52.11246097996044,45.18736784774468,-6.685516732603917,-10.357462242977432,2.164279685918611,2.288566287594827,74.05737541014275,-2.151546189662972,0.8595719460196257,32.76463745637844,61.845676618844514,59.1120589375727,11.768127181077936,63.80379992245056,88.87165568049632,54.80806514152772,17.409848778596356,54.59480418766964,90.07367196587823,83.28809616130283,91.27568825126018,96.66537417603722,49.08879410624273,84.9941837921675,58.47227607599845,76.15354788677782,43.001163241566495,94.68786351298952,2.44280728964715,56.9988367584335,58.54982551376502,99.84490112446684,13.765025203567273,23.924001550988756,90.18999612252811,91.27568825126018,24.62194649088794,54.207056998836755,32.41566498642885,98.33268708801862,60.41101202016285,49.360217138425746,47.34393175649476,67.50678557580457,29.236138037999226,32.260566110895695,63.90073671965878,66.22721985265606,70.72508724311749,64.1721597518418,74.52500969367972,24.583171772004658,42.69096549050019,28.189220628150444,66.1108956960062,48.42962388522683,66.7700659170221,43.66033346258239,0.4698241397360426,272.37699999999995,2.9978200000000017,0,5
40,3pbq_imipenem_iter3_all_filtered_19,NC1=C(C2=C3C(=Nc4ccncc43)N=CC2)CNN1,3pbq_imipenem_iter3_all_filtered.sdf,4.0,0.6838146616574716,0,0.7168927311897277,0.5816524147987365,0.8836207747459411,0.9213055014610292,0.19548603259027,0.1100633770227432,0.1045664347708225,0.1777966678142547,0.3392978757619858,0.2117115840315818,0.9207550883293152,0.1120980523526668,0.0622011616360396,0.8869394421577453,0.9999826908111572,0.01014421696309,0.0069461497478187,0.9719026684761048,0.1437656715512275,0.0163041537627577,0.1041793473064899,0.0060674822656437,0.7802272439002991,0.1542082041501999,0.1735528714954853,0.024571546819061,0.1704170279204845,0.4953266948461532,0.1912247091531753,0.8413870573043823,0.4725080847740173,-5.2300666799795446,-57.5165379148788,2.135266984601447,7.647683548420725,-12.715214286467058,3.132382733583012,0.4800326792067965,55.72470055437249,-2.1445564967636477,0.8733753016281796,27.607599844901124,29.11981388134936,69.5036835982939,77.25862737495153,63.80379992245056,72.27607599844902,22.489336952307095,59.17022101589763,92.63280341217526,36.29313687475766,68.59247770453663,95.92865451725474,63.24156649864288,38.92981775882125,66.30476929042264,63.28034121752617,80.72896471500582,25.009693679720822,95.73478092283833,41.178751454051955,41.062427297402095,79.83714618069018,94.84296238852268,48.27452500969368,18.224117875145403,99.72857696781698,79.68204730515704,48.00310197751066,57.61923226056611,53.509112058937575,52.384645211322216,57.42535866614967,57.34780922838309,70.91896083753393,90.65529274912755,85.42070569988367,84.80031019775106,88.25126017836371,62.00077549437766,35.284994183792165,1.1244668476153548,30.981000387747187,50.87243117487398,22.76075998449011,84.25746413338503,34.1993020550601,27.530050407134546,66.7700659170221,43.77665761923226,0.4693879758873654,252.281,0.6313999999999999,3,6
41,3pbq_imipenem_iter3_all_filtered_38,Cn1nccc1C1=NC=NC2=Nc3ccccc3C21,3pbq_imipenem_iter3_all_filtered.sdf,4.0,0.7629660091185596,1,0.5242810606956482,0.9923940300941468,0.975772261619568,0.5907679677009583,0.1837568871676921,0.5205807089805603,0.0675649638753384,0.2548411726951599,0.0424923955462872,0.7031484723091126,0.0809852931648492,0.0590741522610187,0.0962247909978032,0.8543378829956054,0.9999842643737792,0.0020104416689719,0.011841434566304,0.3699138075113296,0.0749551832675933,0.0095472136046737,0.0895504631102085,0.0052555814152583,0.9727677702903748,0.2635411202907562,0.2092516407370567,0.0496921986341476,0.0116543921642005,0.1198223945684731,0.036206688452512,0.548855996131897,0.370299768447876,-4.776884718432653,1.5851658177058112,43.721757798016874,-3.015112601497412,-9.9304888497642,2.466826936420321,1.3604848424173,65.94449943869793,-2.4660992643273385,-4.615373636632738,26.948429623885225,46.83986041101202,59.1120589375727,11.768127181077936,63.80379992245056,83.75339278790229,54.80806514152772,34.23807677394339,84.29623885226832,93.25319891430787,97.13067080263669,85.69212873206669,61.26405583559519,94.18379216750678,58.58860023264831,71.0352849941838,47.8867778208608,73.20666925164792,52.57851880573865,23.38115548662272,50.4846839860411,76.50252035672742,95.23070957735555,16.789453276463746,29.003489724699495,89.37572702597906,67.97208220240402,34.93602171384257,50.639782861574254,51.26017836370686,89.06552927491275,64.44358278402481,62.73749515316014,80.18611865063978,46.64598681659558,66.1108956960062,59.67429236138038,62.15587436991082,56.30089181853431,63.08646762310973,16.09150833656456,73.63319115936409,30.903450949980613,46.99495928654517,45.48274525009693,48.39084916634354,38.46452113222179,61.45792943001163,9.887553315238463,0.4570331239817634,249.277,2.0785,0,5
42,3pbq_imipenem_iter3_all_filtered_13,Cc1ncnn1C1=CC=NC2=Nc3ccccc3C12,3pbq_imipenem_iter3_all_filtered.sdf,4.0,0.7784933833610945,1,0.3147632271051407,0.9631347775459288,0.9501230716705322,0.5236074745655059,0.3071024622768163,0.3259283058345318,0.1212203696370124,0.1660594679415226,0.042853766772896,0.6316690087318421,0.1540505062788724,0.0612319525331258,0.0573745456524193,0.9098167538642884,0.999990725517273,0.0040067679161438,0.0186390913557261,0.5448101818561554,0.1658260963857173,0.0132495812606066,0.0721874941140413,0.0079185079317539,0.9781584858894348,0.2585649102926254,0.225577089190483,0.0368238114751875,0.0249701831955462,0.0982137907296419,0.0223013238050043,0.5902697145938873,0.2003544613718986,-4.9172362686807105,-11.827039014733334,61.73908408210258,-18.674762001199312,-9.33002502968863,2.4417170189358113,1.609690407151411,68.27117340625425,-2.0839974703244115,-5.153004726797325,26.948429623885225,50.29081039162466,59.1120589375727,11.768127181077936,63.80379992245056,85.80845288871656,54.80806514152772,34.47072508724312,67.50678557580457,79.4881737107406,89.68592477704536,83.67584335013571,73.12911981388135,81.0779371849554,68.59247770453663,61.26405583559519,48.08065141527724,64.4823575029081,62.00077549437766,24.15664986428848,39.7440868553703,82.55137650252036,97.01434664598682,27.87902287708414,42.6521907716169,93.60217138425746,81.69833268708801,42.72974020938348,40.79100426521907,57.3090345094998,91.46956184567662,64.40480806514152,64.09461031407523,76.65761923226056,61.72935246219465,63.164017060876304,50.601008142690965,65.56804963164016,42.6521907716169,53.85808452888716,9.034509499806129,83.67584335013571,9.073284218689414,53.35401318340442,44.280728964715,52.50096936797208,41.29507561070182,67.70065917022102,8.33656455990694,0.4501793808250821,249.277,2.33922,0,5
43,3pbq_imipenem_iter3_all_filtered_17,CN1NNCC1c1cncc2c1=C1C=CCC=C1N=2,3pbq_imipenem_iter3_all_filtered.sdf,4.0,0.7216845201278049,1,0.942637300491333,0.846036410331726,0.9046220064163208,0.829720652103424,0.0732018032111227,0.1557643979787826,0.0325031642802059,0.3094785392284393,0.130603289604187,0.1945516102015972,0.7075027108192444,0.3379386715590954,0.3129582345485687,0.7729353547096253,0.9999435901641844,0.0092689814744517,0.0076512096449732,0.9090156316757202,0.1438066281378269,0.0094791030976921,0.0390396482311189,0.0023137526237405,0.7409312009811402,0.0294264927506446,0.0651029706001281,0.0055902210529893,0.0596484925597906,0.0908476755023002,0.1103228792548179,0.876098883152008,0.5315985560417176,-4.891678964528613,-17.268792066909434,-25.19960216670001,3.193021449238448,-12.369706083197771,2.968257010275539,0.0975035593202811,38.84774304767744,-1.5067848898866094,0.1495361890778465,27.84024815820085,19.968980224893368,59.1120589375727,60.85692128732067,63.80379992245056,77.85963551764249,54.80806514152772,32.10546723536254,98.33268708801862,60.9150833656456,74.71888328809617,93.02055060100814,44.241954245831714,51.88057386583947,48.00310197751066,75.37805350911205,67.04148894920512,22.954633578906552,87.59208995734781,76.89026754556029,77.31678945327646,69.48429623885227,88.40635905389686,45.75416828227995,19.930205506010083,99.10818146568435,79.68204730515704,34.703373400542844,18.456766188445133,37.34005428460644,49.16634354400931,36.17681271810779,35.129895308259016,47.38270647537805,77.5106630476929,62.23342380767739,76.65761923226056,91.43078712679332,65.64559906940674,55.48662272198526,6.824350523458705,5.854982551376502,42.80728964715006,25.319891430787127,77.35556417215975,28.344319503683597,13.532376890267546,76.15354788677782,37.84412563008918,0.4368776555294675,253.309,-0.2949999999999988,2,5
44,3pbq_imipenem_iter3_all_filtered_15,Cn1cncc1C1=c2c(nn3c2=CC=CC3)NC=N1,3pbq_imipenem_iter3_all_filtered.sdf,4.0,0.749460277236389,0,0.6669558882713318,0.8822058796882629,0.8998160123825073,0.9514336824417114,0.1713645443320274,0.1130346417427063,0.0864866197109222,0.0674969874322414,0.2128085672855377,0.301200121641159,0.7014748692512512,0.033555593714118,0.0437233601696789,0.9498640537261964,0.9999940395355223,0.0054200701648369,0.0094713607337325,0.7572137951850891,0.1835302501916885,0.0047176975989714,0.0620870143175125,0.0075982385780662,0.8458706736564636,0.2345788449048996,0.3645330354571342,0.1100331977009773,0.0768465012311935,0.1234779059886932,0.1619508385658264,0.7417015790939331,0.4517192661762237,-4.758645307303129,5.684270675260919,17.518808244669952,-11.11217530569059,-12.033352578373506,2.4399029850243723,1.4816132287449055,59.45106408366696,-2.5204844818252092,-11.978129703076688,27.607599844901124,19.154711128344317,69.5036835982939,36.68088406359054,63.80379992245056,82.00853043815432,22.489336952307095,38.27064753780535,91.04303993796044,65.21907716169058,73.2842186894145,97.0918960837534,59.557968204730514,40.015509887553314,63.125242341993015,39.860411012020165,74.40868553702985,32.33811554866227,87.39821636293136,14.191547111283445,33.307483520744476,89.02675455602946,97.78984102365256,33.462582396277625,23.885226832105467,97.3633191159364,83.86971694455215,21.32609538580845,34.35440093059325,56.80496316401706,59.13144629701434,63.35789065529275,75.61070182241178,89.29817758821248,81.46568437378829,66.34354400930593,82.04730515703761,79.1004265219077,61.380379992245054,64.05583559519194,19.464908879410626,49.74796432725863,17.875145405195813,27.762698720434276,44.280728964715,50.019387359441644,31.213648701046917,60.33346258239628,0.6979449398991857,0.4277728404546215,252.281,-0.4228000000000005,1,6
45,3pbq_imipenem_iter3_all_filtered_9,Cn1nnnc1C1=C2C(=Nc3ccccc32)NCN1,3pbq_imipenem_iter3_all_filtered.sdf,4.0,0.7623547378285115,0,0.8208070158958435,0.9695670127868652,0.9744237184524536,0.8847199559211731,0.1425016313791275,0.2489388927817344,0.0317877423949539,0.1403910063207149,0.0403045077808201,0.4738489806652069,0.0814884442836046,0.1070624432526528,0.0669145189225673,0.918396818637848,0.9999874591827392,0.0015888159861788,0.0018609998340252,0.2466916114091873,0.015189456846565,0.0026090936618857,0.0472301933914423,0.0353333585895597,0.8726516962051392,0.2680725991725922,0.2114211617037654,0.0269294366240501,0.0324496665969491,0.0711915727704763,0.1151938296854496,0.8351521134376526,0.1387101337313652,-5.0359827153333,-11.02528841254812,27.14312462242956,-3.6046315918983103,-11.120420120663994,2.751986060947405,0.0412951022333105,65.16557599970686,-1.9385125128636425,-8.93155584026941,27.762698720434276,26.134160527336174,77.35556417215975,60.85692128732067,63.80379992245056,83.63706863125242,22.489336952307095,53.27646374563784,95.1143854207057,81.85343156262117,96.62659945715392,94.61031407522296,55.83559519193486,71.19038386971694,47.654129507561066,57.42535866614967,47.30515703761148,49.05001938735944,52.61729352462194,39.78286157425359,42.419542458317174,84.02481582008531,96.20007754943776,14.385420705699882,5.467235362543621,84.56766188445134,43.15626211709965,13.067080263668087,24.62194649088794,79.25552539744086,62.23342380767739,64.67623109732455,62.93136874757658,72.50872431174874,67.19658782473827,58.66614967041489,77.27801473439317,87.51454051958123,35.284994183792165,46.72353625436215,9.38348196975572,59.557968204730514,30.16673129119814,34.97479643272586,64.71500581620784,27.25862737495153,37.4563784412563,70.33734005428461,1.8224117875145405,0.4229984429355264,253.269,0.2722999999999996,2,7
46,3pbq_imipenem_iter3_all_filtered_26,Cn1nncc1C1=NC=NC2=Nc3ccccc3C21,3pbq_imipenem_iter3_all_filtered.sdf,4.0,0.768753184550721,1,0.5658239245414733,0.9867780089378356,0.9784196138381958,0.4877936244010925,0.1290285527706146,0.4276667863130569,0.0411531256977468,0.1317420333623886,0.0190016255713999,0.6169083893299103,0.0517842059955,0.0567517226561904,0.0902262093499302,0.907105278968811,0.9999784231185912,0.0007949645580083,0.0037025806377641,0.2446410790085792,0.0198653538711369,0.0037089988181833,0.0612169535830616,0.0064400681760162,0.9442497968673706,0.226232573390007,0.1212597135454416,0.0233200972899794,0.0124074561055749,0.0271398581564426,0.0216341281309723,0.6183166682720185,0.1456553317606449,-4.762564117441467,5.682114850573706,34.1398407724905,-8.636305208646096,-10.032927765027116,2.503493597240895,0.9243710617764296,62.278682193461314,-2.294430782988106,-4.329251034013578,27.103528499418378,38.27064753780535,69.5036835982939,11.768127181077936,63.80379992245056,84.41256300891818,54.80806514152772,44.86234974796432,86.35129895308259,89.72469949592865,97.67351686700272,82.66770065917022,54.051958123303606,89.33695230709577,51.337727801473434,56.029468786351295,33.927879022877086,62.543621558743695,47.38270647537805,22.644435827840248,48.70104691740985,82.27995347033733,93.98991857309034,8.956960062039549,10.35284994183792,84.52888716556805,47.03373400542846,16.90577743311361,33.81155486622722,54.59480418766964,77.78208607987592,62.89259402869329,49.28266770065917,70.25979061651803,47.92555253974409,45.67661884451338,50.096936797208215,68.24350523458705,36.17681271810779,63.86196200077549,19.464908879410626,65.4517254749903,21.32609538580845,45.870492438929816,48.352074447460254,40.82977898410236,33.57890655292749,64.32725862737495,10.77937184955409,0.3999698007123692,250.265,1.4734999999999998,0,6
47,3pbq_imipenem_iter3_all_filtered_23,Cn1nncc1-c1ncnc2c1=C1C=CCCC1N=2,3pbq_imipenem_iter3_all_filtered.sdf,4.0,0.7030313580378285,1,0.6533198773860931,0.9370941281318664,0.9672806262969972,0.8023976564407349,0.0661814920604229,0.1912235081195831,0.0118813889566808,0.0814288422465324,0.0054435024183476,0.3982168853282928,0.1275474764406681,0.0620817298069596,0.067187387868762,0.9030539512634276,0.9999852180480956,0.0033797586278524,0.0057721133343875,0.2132875919342041,0.0269431157037615,0.0050924135837703,0.0433624722063541,0.0072513067396357,0.9433946132659912,0.0979139577597379,0.0791474521160125,0.0255706252530217,0.0254102777689695,0.0061471934430301,0.0233695214614272,0.7178644061088562,0.0301136692985892,-4.785108574965453,19.888059721400943,12.258101548071483,-24.536057997719553,-9.678896818388566,2.630570430241848,1.1953286144155857,58.9201451007505,-2.1624172116492453,0.307456479894939,27.607599844901124,20.70569988367584,69.5036835982939,11.768127181077936,63.80379992245056,75.30050407134549,54.80806514152772,45.36642109344707,90.5001938735944,73.71074059713067,94.7654129507561,92.28383094222566,42.76851492826677,60.17836370686312,32.60953858084529,43.77665761923226,18.417991469561844,41.682822799534705,58.898797983714616,24.62194649088794,42.49709189608375,81.62078324932143,95.69600620395502,24.699495928654517,15.316013958898797,82.78402481582009,51.06630476929042,22.45056223342381,21.79139201240791,56.14579294300116,77.58821248545948,51.10507948817371,38.619620007754946,71.73322993408297,62.11709965102753,28.576967816983327,51.4540519581233,77.54943776657619,16.828227995347035,62.504846839860406,32.72586273749515,42.884839084916635,5.69988367584335,49.78673904614192,56.84373788290035,45.67661884451338,30.78712679333075,66.61496704148895,39.20124079100427,0.359628429383785,252.28099999999995,-0.2254,0,6
48,3pbq_imipenem_iter3_all_filtered_14,O=C1NC=CC1c1nccc2c1C1C=CCN=C1N2,3pbq_imipenem_iter3_all_filtered.sdf,4.0,0.7399800183994076,2,0.1573040202260017,0.7151472687721252,0.8522698640823364,0.0522092958912253,0.0241338240914046,0.1632052734494209,0.0233931821770966,0.1489464163780212,0.0614619942381978,0.406467866897583,0.0271457940107211,0.0670852597802877,0.1146705485880374,0.6764631927013397,0.9950783610343932,0.0487280800938606,0.05621258020401,0.1978366218507289,0.019761732686311,0.0110236567445099,0.1486227035522461,0.0031754756579175,0.3385122865438461,0.0618938885629177,0.1164533667266368,0.0197945593856275,0.0195078501477837,0.0706957474350929,0.0665981605648994,0.3838929563760757,0.1201369181275367,-5.15384086937759,-43.73130650841629,10.608249394886542,34.96792321649334,-13.978119795999731,2.904360586136804,1.0273157299746196,47.14407106071776,-2.1641084304501383,-2.2533332797379644,27.607599844901124,35.827840248158196,46.47150058162078,60.85692128732067,63.80379992245056,80.8065141527724,68.86390073671966,43.54400930593253,45.21132221791392,47.576580069794495,61.10895696006204,52.53974408685537,27.374951531601397,53.66421093447072,43.35013571151609,58.976347421481194,53.97440868553703,42.380767739433885,40.558355951919346,26.7157813105855,54.36215587436991,63.55176424970919,48.66227219852656,84.29623885226832,76.1923226056611,81.54323381155487,46.9174098487786,38.231872818922064,70.41488949205117,42.72974020938348,27.21985265606824,45.870492438929816,48.50717332299341,67.66188445133773,56.80496316401706,58.43350135711516,69.48429623885227,45.67661884451338,32.68708801861187,39.47266382318728,1.9775106630476929,41.29507561070182,79.33307483520744,14.23032183016673,73.90461419154711,42.6521907716169,20.046529662659943,66.61496704148895,19.813881349360216,0.3072965466095304,252.277,1.2860999999999998,2,4
