file_name	cluster_label
complex_024548.pt	146
complex_024549.pt	53
complex_024550.pt	58
complex_024551.pt	58
complex_024552.pt	22
complex_024553.pt	160
complex_024554.pt	123
complex_024555.pt	101
complex_024556.pt	160
complex_024557.pt	122
complex_024558.pt	122
complex_024559.pt	122
complex_024560.pt	107
complex_024561.pt	53
complex_024562.pt	51
complex_024563.pt	80
complex_024564.pt	146
complex_024565.pt	53
complex_024566.pt	80
complex_024567.pt	58
complex_024568.pt	80
complex_024569.pt	124
complex_024570.pt	58
complex_024571.pt	34
complex_024572.pt	58
complex_024573.pt	80
complex_024574.pt	81
complex_024575.pt	112
complex_024576.pt	8
complex_024577.pt	122
complex_024578.pt	80
complex_024579.pt	80
complex_024580.pt	122
complex_024581.pt	122
complex_024582.pt	112
complex_024583.pt	124
complex_024584.pt	80
complex_024585.pt	122
complex_024586.pt	124
complex_024587.pt	119
complex_024588.pt	107
complex_024589.pt	160
complex_024590.pt	80
complex_024591.pt	122
complex_024592.pt	101
complex_024593.pt	123
complex_024594.pt	58
complex_024595.pt	58
complex_024596.pt	58
complex_024597.pt	89
complex_024598.pt	160
complex_024599.pt	146
complex_024600.pt	80
complex_024601.pt	124
complex_024602.pt	122
complex_024603.pt	58
complex_024604.pt	14
complex_024605.pt	58
complex_024606.pt	30
complex_024607.pt	124
complex_024608.pt	124
complex_024609.pt	30
complex_024610.pt	160
complex_024611.pt	160
complex_024612.pt	58
complex_024613.pt	107
complex_024614.pt	58
complex_024615.pt	34
complex_024616.pt	80
complex_024617.pt	58
complex_024618.pt	112
complex_024619.pt	43
complex_024620.pt	123
complex_024621.pt	33
complex_024622.pt	122
complex_024623.pt	22
complex_024624.pt	137
complex_024625.pt	107
complex_024626.pt	153
complex_024627.pt	157
complex_024628.pt	150
complex_024629.pt	146
complex_024630.pt	146
complex_024631.pt	122
complex_024632.pt	146
complex_024633.pt	8
complex_024634.pt	43
complex_024635.pt	43
complex_024636.pt	57
complex_024637.pt	43
complex_024638.pt	124
complex_024639.pt	58
complex_024640.pt	122
complex_024641.pt	125
complex_024642.pt	124
complex_024643.pt	112
complex_024644.pt	43
complex_024645.pt	146
complex_024646.pt	17
complex_024647.pt	22
complex_024648.pt	101
complex_024649.pt	43
complex_024650.pt	43
complex_024651.pt	122
complex_024652.pt	8
complex_024653.pt	41
complex_024654.pt	125
complex_024655.pt	124
complex_024656.pt	43
complex_024657.pt	125
complex_024658.pt	58
complex_024659.pt	43
complex_024660.pt	146
complex_024661.pt	134
complex_024662.pt	122
complex_024663.pt	150
complex_024664.pt	43
complex_024665.pt	81
complex_024666.pt	56
complex_024667.pt	101
complex_024668.pt	124
complex_024669.pt	51
complex_024670.pt	43
complex_024671.pt	122
complex_024672.pt	41
complex_024673.pt	124
complex_024674.pt	80
complex_024675.pt	80
complex_024676.pt	89
complex_024677.pt	101
complex_024678.pt	73
complex_024679.pt	89
complex_024680.pt	17
complex_024681.pt	43
complex_024682.pt	146
complex_024683.pt	134
complex_024684.pt	124
complex_024685.pt	160
complex_024686.pt	146
complex_024687.pt	122
complex_024688.pt	125
complex_024689.pt	124
complex_024690.pt	4
complex_024691.pt	146
complex_024692.pt	53
complex_024693.pt	8
complex_024694.pt	122
complex_024695.pt	57
complex_024696.pt	146
complex_024697.pt	123
complex_024698.pt	138
complex_024699.pt	57
complex_024700.pt	146
complex_024701.pt	17
complex_024702.pt	150
complex_024703.pt	150
complex_024704.pt	80
complex_024705.pt	124
complex_024706.pt	124
complex_024707.pt	43
complex_024708.pt	43
complex_024709.pt	17
complex_024710.pt	123
complex_024711.pt	146
complex_024712.pt	124
complex_024713.pt	43
complex_024714.pt	146
complex_024715.pt	122
complex_024716.pt	138
complex_024717.pt	56
complex_024718.pt	43
complex_024719.pt	78
complex_024720.pt	17
complex_024721.pt	33
complex_024722.pt	8
complex_024723.pt	150
complex_024724.pt	122
complex_024725.pt	8
complex_024726.pt	58
complex_024727.pt	101
complex_024728.pt	146
complex_024729.pt	150
complex_024730.pt	124
complex_024731.pt	8
complex_024732.pt	43
complex_024733.pt	124
complex_024734.pt	122
complex_024735.pt	58
complex_024736.pt	101
complex_024737.pt	146
complex_024738.pt	124
complex_024739.pt	43
complex_024740.pt	160
complex_024741.pt	124
complex_024742.pt	43
complex_024743.pt	64
complex_024744.pt	69
complex_024745.pt	43
complex_024746.pt	53
complex_024747.pt	101
complex_024748.pt	146
complex_024749.pt	80
complex_024750.pt	124
complex_024751.pt	43
complex_024752.pt	58
complex_024753.pt	112
complex_024754.pt	146
complex_024755.pt	17
complex_024756.pt	124
complex_024757.pt	43
complex_024758.pt	57
complex_024759.pt	64
complex_024760.pt	43
complex_024761.pt	73
complex_024762.pt	33
complex_024763.pt	80
complex_024764.pt	124
complex_024765.pt	80
complex_024766.pt	124
complex_024767.pt	69
complex_024768.pt	43
complex_024769.pt	78
complex_024770.pt	150
complex_024771.pt	43
complex_024772.pt	17
complex_024773.pt	51
complex_024774.pt	17
complex_024775.pt	150
complex_024776.pt	153
complex_024777.pt	79
complex_024778.pt	8
complex_024779.pt	14
complex_024780.pt	101
complex_024781.pt	51
complex_024782.pt	51
complex_024783.pt	58
complex_024784.pt	81
complex_024785.pt	8
complex_024786.pt	83
complex_024787.pt	29
complex_024788.pt	57
complex_024789.pt	112
complex_024790.pt	33
complex_024791.pt	79
complex_024792.pt	124
complex_024793.pt	124
complex_024794.pt	120
complex_024795.pt	17
complex_024796.pt	146
complex_024797.pt	8
complex_024798.pt	14
complex_024799.pt	101
complex_024800.pt	137
complex_024801.pt	153
complex_024802.pt	17
complex_024803.pt	45
complex_024804.pt	40
complex_024805.pt	100
complex_024806.pt	45
complex_024807.pt	120
complex_024808.pt	11
complex_024809.pt	43
complex_024810.pt	58
complex_024811.pt	112
complex_024812.pt	58
complex_024813.pt	76
complex_024814.pt	43
complex_024815.pt	124
complex_024816.pt	11
complex_024817.pt	162
complex_024818.pt	146
complex_024819.pt	81
complex_024820.pt	21
complex_024821.pt	45
complex_024822.pt	76
complex_024823.pt	40
complex_024824.pt	43
complex_024825.pt	22
complex_024826.pt	53
complex_024827.pt	43
complex_024828.pt	83
complex_024829.pt	124
complex_024830.pt	112
complex_024831.pt	17
complex_024832.pt	162
complex_024833.pt	17
complex_024834.pt	57
complex_024835.pt	81
complex_024836.pt	53
complex_024837.pt	57
complex_024838.pt	78
complex_024839.pt	14
complex_024840.pt	58
complex_024841.pt	146
complex_024842.pt	162
complex_024843.pt	58
complex_024844.pt	136
complex_024845.pt	124
complex_024846.pt	76
complex_024847.pt	43
complex_024848.pt	160
complex_024849.pt	57
complex_024850.pt	58
complex_024851.pt	81
complex_024852.pt	112
complex_024853.pt	43
complex_024854.pt	43
complex_024855.pt	124
complex_024856.pt	79
complex_024857.pt	57
complex_024858.pt	124
complex_024859.pt	21
complex_024860.pt	162
complex_024861.pt	80
complex_024862.pt	136
complex_024863.pt	124
complex_024864.pt	153
complex_024865.pt	43
complex_024866.pt	8
complex_024867.pt	8
complex_024868.pt	100
complex_024869.pt	43
complex_024870.pt	136
complex_024871.pt	120
complex_024872.pt	22
complex_024873.pt	78
complex_024874.pt	40
complex_024875.pt	43
complex_024876.pt	29
complex_024877.pt	83
complex_024878.pt	58
complex_024879.pt	29
complex_024880.pt	57
complex_024881.pt	124
complex_024882.pt	153
complex_024883.pt	80
complex_024884.pt	8
complex_024885.pt	33
complex_024886.pt	112
complex_024887.pt	43
complex_024888.pt	53
complex_024889.pt	51
complex_024890.pt	100
complex_024891.pt	101
complex_024892.pt	53
complex_024893.pt	57
complex_024894.pt	22
complex_024895.pt	40
complex_024896.pt	78
complex_024897.pt	33
complex_024898.pt	112
complex_024899.pt	58
complex_024900.pt	51
complex_024901.pt	160
complex_024902.pt	153
complex_024903.pt	22
complex_024904.pt	53
complex_024905.pt	40
complex_024906.pt	17
complex_024907.pt	22
complex_024908.pt	43
complex_024909.pt	124
complex_024910.pt	43
complex_024911.pt	162
complex_024912.pt	137
complex_024913.pt	57
complex_024914.pt	137
complex_024915.pt	43
complex_024916.pt	8
complex_024917.pt	51
complex_024918.pt	57
complex_024919.pt	58
complex_024920.pt	40
complex_024921.pt	80
complex_024922.pt	43
complex_024923.pt	81
complex_024924.pt	21
complex_024925.pt	51
complex_024926.pt	22
complex_024927.pt	11
complex_024928.pt	17
complex_024929.pt	53
complex_024930.pt	162
complex_024931.pt	153
complex_024932.pt	124
complex_024933.pt	81
complex_024934.pt	160
complex_024935.pt	160
complex_024936.pt	146
complex_024937.pt	122
complex_024938.pt	22
complex_024939.pt	22
complex_024940.pt	122
complex_024941.pt	22
complex_024942.pt	80
complex_024943.pt	107
complex_024944.pt	22
complex_024945.pt	22
complex_024946.pt	22
complex_024947.pt	122
complex_024948.pt	22
complex_024949.pt	122
complex_024950.pt	22
complex_024951.pt	22
complex_024952.pt	58
complex_024953.pt	58
complex_024954.pt	26
complex_024955.pt	80
complex_024956.pt	122
complex_024957.pt	122
complex_024958.pt	122
complex_024959.pt	22
complex_024960.pt	22
complex_024961.pt	22
complex_024962.pt	122
complex_024963.pt	122
complex_024964.pt	22
complex_024965.pt	160
complex_024966.pt	22
complex_024967.pt	53
complex_024968.pt	22
complex_024969.pt	124
complex_024970.pt	122
complex_024971.pt	53
complex_024972.pt	122
complex_024973.pt	22
complex_024974.pt	122
complex_024975.pt	122
complex_024976.pt	122
complex_024977.pt	22
complex_024978.pt	122
complex_024979.pt	22
complex_024980.pt	21
complex_024981.pt	22
complex_024982.pt	53
complex_024983.pt	43
complex_024984.pt	119
complex_024985.pt	160
complex_024986.pt	40
complex_024987.pt	58
complex_024988.pt	122
complex_024989.pt	122
complex_024990.pt	122
complex_024991.pt	22
complex_024992.pt	22
complex_024993.pt	78
complex_024994.pt	80
complex_024995.pt	137
complex_024996.pt	80
complex_024997.pt	80
complex_024998.pt	137
complex_024999.pt	80
complex_025000.pt	80
complex_025001.pt	80
complex_025002.pt	137
complex_025003.pt	80
complex_025004.pt	80
complex_025005.pt	137
complex_025006.pt	46
complex_025007.pt	33
complex_025008.pt	1
complex_025009.pt	37
complex_025010.pt	11
complex_025011.pt	92
complex_025012.pt	33
complex_025013.pt	33
complex_025014.pt	33
complex_025015.pt	137
complex_025016.pt	23
complex_025017.pt	33
complex_025018.pt	137
complex_025019.pt	114
complex_025020.pt	33
complex_025021.pt	33
complex_025022.pt	114
complex_025023.pt	54
complex_025024.pt	33
complex_025025.pt	54
complex_025026.pt	54
complex_025027.pt	21
complex_025028.pt	159
complex_025029.pt	160
complex_025030.pt	114
complex_025031.pt	33
complex_025032.pt	33
complex_025033.pt	54
complex_025034.pt	114
complex_025035.pt	83
complex_025036.pt	80
complex_025037.pt	33
complex_025038.pt	92
complex_025039.pt	54
complex_025040.pt	158
complex_025041.pt	21
complex_025042.pt	33
complex_025043.pt	33
complex_025044.pt	10
complex_025045.pt	92
complex_025046.pt	46
complex_025047.pt	54
complex_025048.pt	23
complex_025049.pt	114
complex_025050.pt	23
complex_025051.pt	92
complex_025052.pt	114
complex_025053.pt	80
complex_025054.pt	80
complex_025055.pt	33
complex_025056.pt	159
complex_025057.pt	23
complex_025058.pt	33
complex_025059.pt	33
complex_025060.pt	114
complex_025061.pt	23
complex_025062.pt	33
complex_025063.pt	37
complex_025064.pt	23
complex_025065.pt	23
complex_025066.pt	13
complex_025067.pt	14
complex_025068.pt	89
complex_025069.pt	138
complex_025070.pt	161
complex_025071.pt	55
complex_025072.pt	131
complex_025073.pt	138
complex_025074.pt	161
complex_025075.pt	161
complex_025076.pt	138
complex_025077.pt	131
complex_025078.pt	131
complex_025079.pt	27
complex_025080.pt	131
complex_025081.pt	55
complex_025082.pt	161
complex_025083.pt	138
complex_025084.pt	138
complex_025085.pt	138
complex_025086.pt	138
complex_025087.pt	27
complex_025088.pt	138
complex_025089.pt	55
complex_025090.pt	27
complex_025091.pt	138
complex_025092.pt	138
complex_025093.pt	138
complex_025094.pt	55
complex_025095.pt	27
complex_025096.pt	138
complex_025097.pt	36
complex_025098.pt	36
complex_025099.pt	36
complex_025100.pt	36
complex_025101.pt	36
complex_025102.pt	36
complex_025103.pt	36
complex_025104.pt	36
complex_025105.pt	36
complex_025106.pt	36
complex_025107.pt	36
complex_025108.pt	36
complex_025109.pt	107
complex_025110.pt	137
complex_025111.pt	137
complex_025112.pt	136
complex_025113.pt	146
complex_025114.pt	137
complex_025115.pt	137
complex_025116.pt	58
complex_025117.pt	51
complex_025118.pt	137
complex_025119.pt	23
complex_025120.pt	137
complex_025121.pt	137
complex_025122.pt	137
complex_025123.pt	11
complex_025124.pt	137
complex_025125.pt	21
complex_025126.pt	137
complex_025127.pt	122
complex_025128.pt	160
complex_025129.pt	122
complex_025130.pt	51
complex_025131.pt	136
complex_025132.pt	107
complex_025133.pt	160
complex_025134.pt	80
complex_025135.pt	8
complex_025136.pt	137
complex_025137.pt	136
complex_025138.pt	76
complex_025139.pt	137
complex_025140.pt	145
complex_025141.pt	137
complex_025142.pt	51
complex_025143.pt	80
complex_025144.pt	51
complex_025145.pt	22
complex_025146.pt	7
complex_025147.pt	137
complex_025148.pt	22
complex_025149.pt	101
complex_025150.pt	119
complex_025151.pt	21
complex_025152.pt	137
complex_025153.pt	160
complex_025154.pt	80
complex_025155.pt	21
complex_025156.pt	33
complex_025157.pt	137
complex_025158.pt	1
complex_025159.pt	76
complex_025160.pt	101
complex_025161.pt	53
complex_025162.pt	33
complex_025163.pt	124
complex_025164.pt	101
complex_025165.pt	51
complex_025166.pt	76
complex_025167.pt	8
complex_025168.pt	108
complex_025169.pt	107
complex_025170.pt	80
complex_025171.pt	7
complex_025172.pt	137
complex_025173.pt	40
complex_025174.pt	69
complex_025175.pt	114
complex_025176.pt	137
complex_025177.pt	112
complex_025178.pt	142
complex_025179.pt	160
complex_025180.pt	158
complex_025181.pt	160
complex_025182.pt	160
complex_025183.pt	160
complex_025184.pt	21
complex_025185.pt	160
complex_025186.pt	80
complex_025187.pt	137
complex_025188.pt	76
complex_025189.pt	107
complex_025190.pt	142
complex_025191.pt	137
complex_025192.pt	11
complex_025193.pt	137
complex_025194.pt	160
complex_025195.pt	107
complex_025196.pt	160
complex_025197.pt	137
complex_025198.pt	7
complex_025199.pt	160
complex_025200.pt	107
complex_025201.pt	107
complex_025202.pt	51
complex_025203.pt	137
complex_025204.pt	137
complex_025205.pt	11
complex_025206.pt	160
complex_025207.pt	122
complex_025208.pt	137
complex_025209.pt	51
complex_025210.pt	137
complex_025211.pt	107
complex_025212.pt	14
complex_025213.pt	22
complex_025214.pt	137
complex_025215.pt	123
complex_025216.pt	142
complex_025217.pt	160
complex_025218.pt	137
complex_025219.pt	160
complex_025220.pt	160
complex_025221.pt	137
complex_025222.pt	137
complex_025223.pt	7
complex_025224.pt	107
complex_025225.pt	11
complex_025226.pt	107
complex_025227.pt	137
complex_025228.pt	76
complex_025229.pt	107
complex_025230.pt	137
complex_025231.pt	155
complex_025232.pt	55
complex_025233.pt	33
complex_025234.pt	11
complex_025235.pt	137
complex_025236.pt	43
complex_025237.pt	124
complex_025238.pt	124
complex_025239.pt	124
complex_025240.pt	43
complex_025241.pt	124
complex_025242.pt	43
complex_025243.pt	124
complex_025244.pt	124
complex_025245.pt	124
complex_025246.pt	43
complex_025247.pt	124
complex_025248.pt	122
complex_025249.pt	101
complex_025250.pt	17
complex_025251.pt	43
complex_025252.pt	43
complex_025253.pt	124
complex_025254.pt	58
complex_025255.pt	43
complex_025256.pt	124
complex_025257.pt	124
complex_025258.pt	43
complex_025259.pt	124
complex_025260.pt	58
complex_025261.pt	160
complex_025262.pt	160
complex_025263.pt	43
complex_025264.pt	124
complex_025265.pt	43
complex_025266.pt	80
complex_025267.pt	124
complex_025268.pt	58
complex_025269.pt	57
complex_025270.pt	30
complex_025271.pt	2
complex_025272.pt	2
complex_025273.pt	100
complex_025274.pt	92
complex_025275.pt	83
complex_025276.pt	92
complex_025277.pt	31
complex_025278.pt	83
complex_025279.pt	100
complex_025280.pt	83
complex_025281.pt	100
complex_025282.pt	100
complex_025283.pt	100
complex_025284.pt	100
complex_025285.pt	100
complex_025286.pt	92
complex_025287.pt	100
complex_025288.pt	31
complex_025289.pt	62
complex_025290.pt	83
complex_025291.pt	135
complex_025292.pt	127
complex_025293.pt	92
complex_025294.pt	100
complex_025295.pt	127
complex_025296.pt	100
complex_025297.pt	100
complex_025298.pt	62
complex_025299.pt	158
complex_025300.pt	127
complex_025301.pt	135
complex_025302.pt	77
complex_025303.pt	127
complex_025304.pt	83
complex_025305.pt	127
complex_025306.pt	100
complex_025307.pt	127
complex_025308.pt	92
complex_025309.pt	83
complex_025310.pt	104
complex_025311.pt	92
complex_025312.pt	92
complex_025313.pt	104
complex_025314.pt	92
complex_025315.pt	55
complex_025316.pt	33
complex_025317.pt	31
complex_025318.pt	127
complex_025319.pt	100
complex_025320.pt	92
complex_025321.pt	92
complex_025322.pt	92
complex_025323.pt	92
complex_025324.pt	104
complex_025325.pt	135
complex_025326.pt	92
complex_025327.pt	92
complex_025328.pt	100
complex_025329.pt	131
complex_025330.pt	127
complex_025331.pt	83
complex_025332.pt	92
complex_025333.pt	114
complex_025334.pt	100
complex_025335.pt	80
complex_025336.pt	11
complex_025337.pt	33
complex_025338.pt	69
complex_025339.pt	11
complex_025340.pt	53
complex_025341.pt	53
complex_025342.pt	136
complex_025343.pt	80
complex_025344.pt	80
complex_025345.pt	137
complex_025346.pt	33
complex_025347.pt	1
complex_025348.pt	137
complex_025349.pt	137
complex_025350.pt	137
complex_025351.pt	76
complex_025352.pt	137
complex_025353.pt	80
complex_025354.pt	8
complex_025355.pt	137
complex_025356.pt	43
complex_025357.pt	137
complex_025358.pt	21
complex_025359.pt	137
complex_025360.pt	80
complex_025361.pt	8
complex_025362.pt	137
complex_025363.pt	51
complex_025364.pt	137
complex_025365.pt	137
complex_025366.pt	76
complex_025367.pt	101
complex_025368.pt	107
complex_025369.pt	137
complex_025370.pt	101
complex_025371.pt	76
complex_025372.pt	80
complex_025373.pt	137
complex_025374.pt	160
complex_025375.pt	136
complex_025376.pt	107
complex_025377.pt	137
complex_025378.pt	137
complex_025379.pt	22
complex_025380.pt	137
complex_025381.pt	124
complex_025382.pt	101
complex_025383.pt	7
complex_025384.pt	80
complex_025385.pt	51
complex_025386.pt	137
complex_025387.pt	137
complex_025388.pt	119
complex_025389.pt	51
complex_025390.pt	136
complex_025391.pt	137
complex_025392.pt	137
complex_025393.pt	51
complex_025394.pt	80
complex_025395.pt	119
complex_025396.pt	11
complex_025397.pt	122
complex_025398.pt	137
complex_025399.pt	51
complex_025400.pt	33
complex_025401.pt	160
complex_025402.pt	80
complex_025403.pt	137
complex_025404.pt	101
complex_025405.pt	8
complex_025406.pt	107
complex_025407.pt	80
complex_025408.pt	80
complex_025409.pt	80
complex_025410.pt	137
complex_025411.pt	160
complex_025412.pt	137
complex_025413.pt	80
complex_025414.pt	80
complex_025415.pt	22
complex_025416.pt	22
complex_025417.pt	146
complex_025418.pt	43
complex_025419.pt	123
complex_025420.pt	43
complex_025421.pt	53
complex_025422.pt	81
complex_025423.pt	81
complex_025424.pt	25
complex_025425.pt	146
complex_025426.pt	53
complex_025427.pt	123
complex_025428.pt	146
complex_025429.pt	25
complex_025430.pt	146
complex_025431.pt	57
complex_025432.pt	123
complex_025433.pt	33
complex_025434.pt	124
complex_025435.pt	113
complex_025436.pt	104
complex_025437.pt	57
complex_025438.pt	160
complex_025439.pt	80
complex_025440.pt	112
complex_025441.pt	54
complex_025442.pt	153
complex_025443.pt	8
complex_025444.pt	124
complex_025445.pt	33
complex_025446.pt	17
complex_025447.pt	160
complex_025448.pt	57
complex_025449.pt	104
complex_025450.pt	113
complex_025451.pt	109
complex_025452.pt	51
complex_025453.pt	153
complex_025454.pt	124
complex_025455.pt	101
complex_025456.pt	51
complex_025457.pt	57
complex_025458.pt	92
complex_025459.pt	124
complex_025460.pt	83
complex_025461.pt	83
complex_025462.pt	43
complex_025463.pt	125
complex_025464.pt	8
complex_025465.pt	137
complex_025466.pt	83
complex_025467.pt	17
complex_025468.pt	40
complex_025469.pt	54
complex_025470.pt	33
complex_025471.pt	69
complex_025472.pt	124
complex_025473.pt	57
complex_025474.pt	80
complex_025475.pt	43
complex_025476.pt	30
complex_025477.pt	54
complex_025478.pt	69
complex_025479.pt	17
complex_025480.pt	14
complex_025481.pt	51
complex_025482.pt	57
complex_025483.pt	21
complex_025484.pt	153
complex_025485.pt	2
complex_025486.pt	40
complex_025487.pt	101
complex_025488.pt	14
complex_025489.pt	124
complex_025490.pt	89
complex_025491.pt	8
complex_025492.pt	124
complex_025493.pt	43
complex_025494.pt	101
complex_025495.pt	57
complex_025496.pt	21
complex_025497.pt	123
complex_025498.pt	146
complex_025499.pt	64
complex_025500.pt	81
complex_025501.pt	25
complex_025502.pt	101
complex_025503.pt	69
complex_025504.pt	43
complex_025505.pt	33
complex_025506.pt	17
complex_025507.pt	89
complex_025508.pt	138
complex_025509.pt	14
complex_025510.pt	8
complex_025511.pt	101
complex_025512.pt	57
complex_025513.pt	124
complex_025514.pt	8
complex_025515.pt	41
complex_025516.pt	14
complex_025517.pt	14
complex_025518.pt	137
complex_025519.pt	118
complex_025520.pt	138
complex_025521.pt	33
complex_025522.pt	21
complex_025523.pt	33
complex_025524.pt	124
complex_025525.pt	146
complex_025526.pt	69
complex_025527.pt	54
complex_025528.pt	51
complex_025529.pt	101
complex_025530.pt	153
complex_025531.pt	57
complex_025532.pt	112
complex_025533.pt	153
complex_025534.pt	112
complex_025535.pt	146
complex_025536.pt	57
complex_025537.pt	25
complex_025538.pt	33
complex_025539.pt	51
complex_025540.pt	33
complex_025541.pt	17
complex_025542.pt	124
complex_025543.pt	51
complex_025544.pt	112
complex_025545.pt	33
complex_025546.pt	146
complex_025547.pt	57
complex_025548.pt	125
complex_025549.pt	124
complex_025550.pt	51
complex_025551.pt	57
complex_025552.pt	57
complex_025553.pt	54
complex_025554.pt	43
complex_025555.pt	73
complex_025556.pt	51
complex_025557.pt	33
complex_025558.pt	43
complex_025559.pt	83
complex_025560.pt	101
complex_025561.pt	81
complex_025562.pt	29
complex_025563.pt	109
complex_025564.pt	29
complex_025565.pt	57
complex_025566.pt	118
complex_025567.pt	33
complex_025568.pt	101
complex_025569.pt	122
complex_025570.pt	33
complex_025571.pt	73
complex_025572.pt	8
complex_025573.pt	57
complex_025574.pt	57
complex_025575.pt	69
complex_025576.pt	57
complex_025577.pt	57
complex_025578.pt	83
complex_025579.pt	64
complex_025580.pt	146
complex_025581.pt	54
complex_025582.pt	91
complex_025583.pt	57
complex_025584.pt	43
complex_025585.pt	124
complex_025586.pt	69
complex_025587.pt	80
complex_025588.pt	8
complex_025589.pt	101
complex_025590.pt	51
complex_025591.pt	30
complex_025592.pt	146
complex_025593.pt	43
complex_025594.pt	8
complex_025595.pt	2
complex_025596.pt	80
complex_025597.pt	17
complex_025598.pt	69
complex_025599.pt	83
complex_025600.pt	69
complex_025601.pt	101
complex_025602.pt	57
complex_025603.pt	30
complex_025604.pt	57
complex_025605.pt	69
complex_025606.pt	137
complex_025607.pt	41
complex_025608.pt	83
complex_025609.pt	8
complex_025610.pt	122
complex_025611.pt	83
complex_025612.pt	124
complex_025613.pt	137
complex_025614.pt	40
complex_025615.pt	43
complex_025616.pt	51
complex_025617.pt	57
complex_025618.pt	91
complex_025619.pt	51
complex_025620.pt	57
complex_025621.pt	153
complex_025622.pt	101
complex_025623.pt	57
complex_025624.pt	43
complex_025625.pt	101
complex_025626.pt	14
complex_025627.pt	40
complex_025628.pt	8
complex_025629.pt	14
complex_025630.pt	92
complex_025631.pt	124
complex_025632.pt	43
complex_025633.pt	69
complex_025634.pt	43
complex_025635.pt	21
complex_025636.pt	118
complex_025637.pt	91
complex_025638.pt	161
complex_025639.pt	77
complex_025640.pt	161
complex_025641.pt	118
complex_025642.pt	153
complex_025643.pt	150
complex_025644.pt	107
complex_025645.pt	107
complex_025646.pt	33
complex_025647.pt	125
complex_025648.pt	107
complex_025649.pt	53
complex_025650.pt	153
complex_025651.pt	33
complex_025652.pt	8
complex_025653.pt	33
complex_025654.pt	17
complex_025655.pt	125
complex_025656.pt	73
complex_025657.pt	80
complex_025658.pt	160
complex_025659.pt	101
complex_025660.pt	150
complex_025661.pt	7
complex_025662.pt	150
complex_025663.pt	80
complex_025664.pt	137
complex_025665.pt	1
complex_025666.pt	124
complex_025667.pt	162
complex_025668.pt	160
complex_025669.pt	160
complex_025670.pt	1
complex_025671.pt	138
complex_025672.pt	107
complex_025673.pt	1
complex_025674.pt	7
complex_025675.pt	43
complex_025676.pt	108
complex_025677.pt	7
complex_025678.pt	43
complex_025679.pt	137
complex_025680.pt	100
complex_025681.pt	107
complex_025682.pt	7
complex_025683.pt	107
complex_025684.pt	108
complex_025685.pt	17
complex_025686.pt	57
complex_025687.pt	73
complex_025688.pt	1
complex_025689.pt	69
complex_025690.pt	80
complex_025691.pt	57
complex_025692.pt	158
complex_025693.pt	58
complex_025694.pt	30
complex_025695.pt	153
complex_025696.pt	91
complex_025697.pt	56
complex_025698.pt	57
complex_025699.pt	150
complex_025700.pt	25
complex_025701.pt	43
complex_025702.pt	107
complex_025703.pt	73
complex_025704.pt	1
complex_025705.pt	7
complex_025706.pt	118
complex_025707.pt	101
complex_025708.pt	137
complex_025709.pt	1
complex_025710.pt	112
complex_025711.pt	1
complex_025712.pt	107
complex_025713.pt	43
complex_025714.pt	69
complex_025715.pt	20
complex_025716.pt	80
complex_025717.pt	39
complex_025718.pt	84
complex_025719.pt	100
complex_025720.pt	131
complex_025721.pt	150
complex_025722.pt	21
complex_025723.pt	21
complex_025724.pt	21
complex_025725.pt	21
complex_025726.pt	21
complex_025727.pt	21
complex_025728.pt	21
complex_025729.pt	21
complex_025730.pt	21
complex_025731.pt	21
complex_025732.pt	21
complex_025733.pt	21
complex_025734.pt	21
complex_025735.pt	21
complex_025736.pt	21
complex_025737.pt	21
complex_025738.pt	21
complex_025739.pt	21
complex_025740.pt	21
complex_025741.pt	21
complex_025742.pt	21
complex_025743.pt	21
complex_025744.pt	21
complex_025745.pt	21
complex_025746.pt	21
complex_025747.pt	21
complex_025748.pt	21
complex_025749.pt	21
complex_025750.pt	21
complex_025751.pt	21
complex_025752.pt	21
complex_025753.pt	21
complex_025754.pt	21
complex_025755.pt	21
complex_025756.pt	21
complex_025757.pt	21
complex_025758.pt	151
complex_025759.pt	91
complex_025760.pt	146
complex_025761.pt	8
complex_025762.pt	1
complex_025763.pt	80
complex_025764.pt	101
complex_025765.pt	123
complex_025766.pt	1
complex_025767.pt	43
complex_025768.pt	51
complex_025769.pt	53
complex_025770.pt	76
complex_025771.pt	122
complex_025772.pt	122
complex_025773.pt	124
complex_025774.pt	80
complex_025775.pt	136
complex_025776.pt	124
complex_025777.pt	80
complex_025778.pt	112
complex_025779.pt	107
complex_025780.pt	53
complex_025781.pt	53
complex_025782.pt	107
complex_025783.pt	111
complex_025784.pt	53
complex_025785.pt	8
complex_025786.pt	8
complex_025787.pt	107
complex_025788.pt	53
complex_025789.pt	8
complex_025790.pt	122
complex_025791.pt	146
complex_025792.pt	122
complex_025793.pt	8
complex_025794.pt	53
complex_025795.pt	101
complex_025796.pt	112
complex_025797.pt	107
complex_025798.pt	112
complex_025799.pt	124
complex_025800.pt	53
complex_025801.pt	80
complex_025802.pt	153
complex_025803.pt	107
complex_025804.pt	51
complex_025805.pt	101
complex_025806.pt	53
complex_025807.pt	80
complex_025808.pt	124
complex_025809.pt	53
complex_025810.pt	76
complex_025811.pt	53
complex_025812.pt	53
complex_025813.pt	112
complex_025814.pt	101
complex_025815.pt	53
complex_025816.pt	112
complex_025817.pt	124
complex_025818.pt	136
