file_name	cluster_id
complex_009528.pt	5
complex_009529.pt	92
complex_009530.pt	88
complex_009531.pt	52
complex_009532.pt	92
complex_009533.pt	17
complex_009534.pt	27
complex_009535.pt	36
complex_009536.pt	12
complex_009537.pt	26
complex_009538.pt	36
complex_009539.pt	36
complex_009540.pt	71
complex_009541.pt	36
complex_009542.pt	36
complex_009543.pt	36
complex_009544.pt	36
complex_009545.pt	50
complex_009546.pt	35
complex_009547.pt	61
complex_009548.pt	81
complex_009549.pt	50
complex_009550.pt	11
complex_009551.pt	81
complex_009552.pt	81
complex_009553.pt	81
complex_009554.pt	92
complex_009555.pt	49
complex_009556.pt	87
complex_009557.pt	87
complex_009558.pt	32
complex_009559.pt	89
complex_009560.pt	74
complex_009561.pt	1
complex_009562.pt	1
complex_009563.pt	1
complex_009564.pt	1
complex_009565.pt	91
complex_009566.pt	56
complex_009567.pt	68
complex_009568.pt	68
complex_009569.pt	8
complex_009570.pt	49
complex_009571.pt	49
complex_009572.pt	8
complex_009573.pt	49
complex_009574.pt	5
complex_009575.pt	68
complex_009576.pt	49
complex_009577.pt	0
complex_009578.pt	68
complex_009579.pt	49
complex_009580.pt	49
complex_009581.pt	49
complex_009582.pt	49
complex_009583.pt	49
complex_009584.pt	49
complex_009585.pt	5
complex_009586.pt	49
complex_009587.pt	5
complex_009588.pt	49
complex_009589.pt	62
complex_009590.pt	33
complex_009591.pt	49
complex_009592.pt	68
complex_009593.pt	49
complex_009594.pt	49
complex_009595.pt	0
complex_009596.pt	29
complex_009597.pt	49
complex_009598.pt	33
complex_009599.pt	68
complex_009600.pt	8
complex_009601.pt	62
complex_009602.pt	62
complex_009603.pt	62
complex_009604.pt	62
complex_009605.pt	62
complex_009606.pt	62
complex_009607.pt	62
complex_009608.pt	60
complex_009609.pt	91
complex_009610.pt	5
complex_009611.pt	38
complex_009612.pt	38
complex_009613.pt	38
complex_009614.pt	5
complex_009615.pt	38
complex_009616.pt	5
complex_009617.pt	5
complex_009618.pt	5
complex_009619.pt	38
complex_009620.pt	38
complex_009621.pt	8
complex_009622.pt	38
complex_009623.pt	15
complex_009624.pt	69
complex_009625.pt	17
complex_009626.pt	53
complex_009627.pt	68
complex_009628.pt	22
complex_009629.pt	60
complex_009630.pt	22
complex_009631.pt	7
complex_009632.pt	3
complex_009633.pt	3
complex_009634.pt	3
complex_009635.pt	23
complex_009636.pt	32
complex_009637.pt	23
complex_009638.pt	32
complex_009639.pt	49
complex_009640.pt	8
complex_009641.pt	68
complex_009642.pt	68
complex_009643.pt	61
complex_009644.pt	61
complex_009645.pt	5
complex_009646.pt	61
complex_009647.pt	31
complex_009648.pt	66
complex_009649.pt	31
complex_009650.pt	19
complex_009651.pt	61
complex_009652.pt	66
complex_009653.pt	49
complex_009654.pt	9
complex_009655.pt	8
complex_009656.pt	68
complex_009657.pt	9
complex_009658.pt	49
complex_009659.pt	9
complex_009660.pt	63
complex_009661.pt	84
complex_009662.pt	17
complex_009663.pt	8
complex_009664.pt	68
complex_009665.pt	66
complex_009666.pt	49
complex_009667.pt	49
complex_009668.pt	17
complex_009669.pt	31
complex_009670.pt	8
complex_009671.pt	17
complex_009672.pt	49
complex_009673.pt	61
complex_009674.pt	19
complex_009675.pt	5
complex_009676.pt	61
complex_009677.pt	19
complex_009678.pt	31
complex_009679.pt	84
complex_009680.pt	63
complex_009681.pt	92
complex_009682.pt	61
complex_009683.pt	49
complex_009684.pt	19
complex_009685.pt	51
complex_009686.pt	23
complex_009687.pt	77
complex_009688.pt	41
complex_009689.pt	60
complex_009690.pt	23
complex_009691.pt	77
complex_009692.pt	51
complex_009693.pt	34
complex_009694.pt	23
complex_009695.pt	71
complex_009696.pt	71
complex_009697.pt	9
complex_009698.pt	58
complex_009699.pt	58
complex_009700.pt	38
complex_009701.pt	7
complex_009702.pt	60
complex_009703.pt	27
complex_009704.pt	57
complex_009705.pt	64
complex_009706.pt	52
complex_009707.pt	60
complex_009708.pt	64
complex_009709.pt	52
complex_009710.pt	52
complex_009711.pt	57
complex_009712.pt	64
complex_009713.pt	33
complex_009714.pt	22
complex_009715.pt	12
complex_009716.pt	10
complex_009717.pt	41
complex_009718.pt	10
complex_009719.pt	10
complex_009720.pt	41
complex_009721.pt	10
complex_009722.pt	10
complex_009723.pt	41
complex_009724.pt	41
complex_009725.pt	41
complex_009726.pt	10
complex_009727.pt	10
complex_009728.pt	41
complex_009729.pt	41
complex_009730.pt	54
complex_009731.pt	54
complex_009732.pt	54
complex_009733.pt	54
complex_009734.pt	54
complex_009735.pt	84
complex_009736.pt	54
complex_009737.pt	40
complex_009738.pt	15
complex_009739.pt	45
complex_009740.pt	35
complex_009741.pt	60
complex_009742.pt	60
complex_009743.pt	32
complex_009744.pt	85
complex_009745.pt	42
complex_009746.pt	27
complex_009747.pt	0
complex_009748.pt	73
complex_009749.pt	62
complex_009750.pt	62
complex_009751.pt	87
complex_009752.pt	87
complex_009753.pt	92
complex_009754.pt	92
complex_009755.pt	73
complex_009756.pt	62
complex_009757.pt	28
complex_009758.pt	73
complex_009759.pt	28
complex_009760.pt	88
complex_009761.pt	4
complex_009762.pt	88
complex_009763.pt	88
complex_009764.pt	4
complex_009765.pt	1
complex_009766.pt	1
complex_009767.pt	39
complex_009768.pt	84
complex_009769.pt	89
complex_009770.pt	9
complex_009771.pt	84
complex_009772.pt	87
complex_009773.pt	63
complex_009774.pt	46
complex_009775.pt	46
complex_009776.pt	46
complex_009777.pt	9
complex_009778.pt	37
complex_009779.pt	37
complex_009780.pt	37
complex_009781.pt	37
complex_009782.pt	37
complex_009783.pt	37
complex_009784.pt	37
complex_009785.pt	9
complex_009786.pt	59
complex_009787.pt	9
complex_009788.pt	90
complex_009789.pt	5
complex_009790.pt	9
complex_009791.pt	67
complex_009792.pt	23
complex_009793.pt	45
complex_009794.pt	89
complex_009795.pt	60
complex_009796.pt	23
complex_009797.pt	60
complex_009798.pt	60
complex_009799.pt	52
complex_009800.pt	9
complex_009801.pt	27
complex_009802.pt	69
complex_009803.pt	69
complex_009804.pt	60
complex_009805.pt	60
complex_009806.pt	89
complex_009807.pt	37
complex_009808.pt	73
complex_009809.pt	56
complex_009810.pt	61
complex_009811.pt	61
complex_009812.pt	69
complex_009813.pt	5
complex_009814.pt	41
complex_009815.pt	2
complex_009816.pt	5
complex_009817.pt	46
complex_009818.pt	75
complex_009819.pt	10
complex_009820.pt	38
complex_009821.pt	38
complex_009822.pt	10
complex_009823.pt	46
complex_009824.pt	75
complex_009825.pt	75
complex_009826.pt	75
complex_009827.pt	75
complex_009828.pt	75
complex_009829.pt	76
complex_009830.pt	76
complex_009831.pt	76
complex_009832.pt	76
complex_009833.pt	76
complex_009834.pt	76
complex_009835.pt	76
complex_009836.pt	76
complex_009837.pt	68
complex_009838.pt	68
complex_009839.pt	68
complex_009840.pt	68
complex_009841.pt	87
complex_009842.pt	59
complex_009843.pt	87
complex_009844.pt	87
complex_009845.pt	59
complex_009846.pt	23
complex_009847.pt	87
complex_009848.pt	63
complex_009849.pt	23
complex_009850.pt	78
complex_009851.pt	32
complex_009852.pt	59
complex_009853.pt	87
complex_009854.pt	63
complex_009855.pt	5
complex_009856.pt	78
complex_009857.pt	78
complex_009858.pt	32
complex_009859.pt	32
complex_009860.pt	78
complex_009861.pt	59
complex_009862.pt	23
complex_009863.pt	5
complex_009864.pt	63
complex_009865.pt	23
complex_009866.pt	87
complex_009867.pt	63
complex_009868.pt	32
complex_009869.pt	87
complex_009870.pt	5
complex_009871.pt	5
complex_009872.pt	87
complex_009873.pt	79
complex_009874.pt	79
complex_009875.pt	79
complex_009876.pt	79
complex_009877.pt	79
complex_009878.pt	79
complex_009879.pt	79
complex_009880.pt	79
complex_009881.pt	73
complex_009882.pt	73
complex_009883.pt	62
complex_009884.pt	73
complex_009885.pt	73
complex_009886.pt	48
complex_009887.pt	73
complex_009888.pt	73
complex_009889.pt	62
complex_009890.pt	79
complex_009891.pt	67
complex_009892.pt	74
complex_009893.pt	74
complex_009894.pt	74
complex_009895.pt	67
complex_009896.pt	79
complex_009897.pt	67
complex_009898.pt	50
complex_009899.pt	20
complex_009900.pt	50
complex_009901.pt	50
complex_009902.pt	20
complex_009903.pt	20
complex_009904.pt	50
complex_009905.pt	20
complex_009906.pt	56
complex_009907.pt	56
complex_009908.pt	59
complex_009909.pt	15
complex_009910.pt	59
complex_009911.pt	15
complex_009912.pt	58
complex_009913.pt	58
complex_009914.pt	58
complex_009915.pt	58
complex_009916.pt	58
complex_009917.pt	58
complex_009918.pt	58
complex_009919.pt	58
complex_009920.pt	70
complex_009921.pt	73
complex_009922.pt	73
complex_009923.pt	70
complex_009924.pt	41
complex_009925.pt	55
complex_009926.pt	26
complex_009927.pt	1
complex_009928.pt	26
complex_009929.pt	26
complex_009930.pt	26
complex_009931.pt	41
complex_009932.pt	26
complex_009933.pt	41
complex_009934.pt	41
complex_009935.pt	41
complex_009936.pt	26
complex_009937.pt	87
complex_009938.pt	87
complex_009939.pt	87
complex_009940.pt	87
complex_009941.pt	5
complex_009942.pt	5
complex_009943.pt	44
complex_009944.pt	82
complex_009945.pt	21
complex_009946.pt	3
complex_009947.pt	83
complex_009948.pt	83
complex_009949.pt	82
complex_009950.pt	41
complex_009951.pt	32
complex_009952.pt	32
complex_009953.pt	32
complex_009954.pt	32
complex_009955.pt	32
complex_009956.pt	32
complex_009957.pt	32
complex_009958.pt	32
complex_009959.pt	71
complex_009960.pt	34
complex_009961.pt	71
complex_009962.pt	71
complex_009963.pt	60
complex_009964.pt	12
complex_009965.pt	46
complex_009966.pt	27
complex_009967.pt	69
complex_009968.pt	60
complex_009969.pt	55
complex_009970.pt	32
complex_009971.pt	77
complex_009972.pt	77
complex_009973.pt	77
complex_009974.pt	77
complex_009975.pt	17
complex_009976.pt	24
complex_009977.pt	17
complex_009978.pt	24
complex_009979.pt	24
complex_009980.pt	85
complex_009981.pt	85
complex_009982.pt	24
complex_009983.pt	11
complex_009984.pt	35
complex_009985.pt	11
complex_009986.pt	35
complex_009987.pt	11
complex_009988.pt	11
complex_009989.pt	35
complex_009990.pt	35
complex_009991.pt	43
complex_009992.pt	14
complex_009993.pt	35
complex_009994.pt	22
complex_009995.pt	22
complex_009996.pt	18
complex_009997.pt	81
complex_009998.pt	22
complex_009999.pt	81
complex_010000.pt	11
complex_010001.pt	81
complex_010002.pt	11
complex_010003.pt	18
complex_010004.pt	18
complex_010005.pt	18
complex_010006.pt	18
complex_010007.pt	48
complex_010008.pt	6
complex_010009.pt	48
complex_010010.pt	6
complex_010011.pt	73
complex_010012.pt	27
complex_010013.pt	75
complex_010014.pt	50
complex_010015.pt	50
complex_010016.pt	50
complex_010017.pt	50
complex_010018.pt	50
complex_010019.pt	50
complex_010020.pt	50
complex_010021.pt	50
complex_010022.pt	47
complex_010023.pt	13
complex_010024.pt	13
complex_010025.pt	47
complex_010026.pt	13
complex_010027.pt	47
complex_010028.pt	13
complex_010029.pt	13
complex_010030.pt	13
complex_010031.pt	47
complex_010032.pt	47
complex_010033.pt	13
complex_010034.pt	13
complex_010035.pt	47
complex_010036.pt	47
complex_010037.pt	47
complex_010038.pt	49
complex_010039.pt	31
complex_010040.pt	31
complex_010041.pt	69
complex_010042.pt	61
complex_010043.pt	31
complex_010044.pt	84
complex_010045.pt	5
complex_010046.pt	5
complex_010047.pt	41
complex_010048.pt	5
complex_010049.pt	61
complex_010050.pt	89
complex_010051.pt	90
complex_010052.pt	10
complex_010053.pt	31
complex_010054.pt	31
complex_010055.pt	31
complex_010056.pt	69
complex_010057.pt	41
complex_010058.pt	31
complex_010059.pt	69
complex_010060.pt	69
complex_010061.pt	69
complex_010062.pt	69
complex_010063.pt	12
complex_010064.pt	31
complex_010065.pt	28
complex_010066.pt	76
complex_010067.pt	76
complex_010068.pt	28
complex_010069.pt	28
complex_010070.pt	72
complex_010071.pt	28
complex_010072.pt	72
complex_010073.pt	28
complex_010074.pt	72
complex_010075.pt	28
complex_010076.pt	28
complex_010077.pt	28
complex_010078.pt	76
complex_010079.pt	76
complex_010080.pt	72
complex_010081.pt	45
complex_010082.pt	45
complex_010083.pt	45
complex_010084.pt	45
complex_010085.pt	45
complex_010086.pt	45
complex_010087.pt	45
complex_010088.pt	45
complex_010089.pt	87
complex_010090.pt	12
complex_010091.pt	41
complex_010092.pt	5
complex_010093.pt	53
complex_010094.pt	85
complex_010095.pt	69
complex_010096.pt	65
complex_010097.pt	50
complex_010098.pt	30
complex_010099.pt	30
complex_010100.pt	50
complex_010101.pt	65
complex_010102.pt	87
complex_010103.pt	87
complex_010104.pt	87
complex_010105.pt	87
complex_010106.pt	87
complex_010107.pt	87
complex_010108.pt	87
complex_010109.pt	87
complex_010110.pt	29
complex_010111.pt	49
complex_010112.pt	49
complex_010113.pt	49
complex_010114.pt	78
complex_010115.pt	66
complex_010116.pt	66
complex_010117.pt	19
complex_010118.pt	78
complex_010119.pt	78
complex_010120.pt	35
complex_010121.pt	46
complex_010122.pt	35
complex_010123.pt	35
complex_010124.pt	46
complex_010125.pt	46
complex_010126.pt	46
complex_010127.pt	35
complex_010128.pt	9
complex_010129.pt	9
complex_010130.pt	69
complex_010131.pt	69
complex_010132.pt	9
complex_010133.pt	65
complex_010134.pt	65
complex_010135.pt	65
complex_010136.pt	69
complex_010137.pt	69
complex_010138.pt	9
complex_010139.pt	65
complex_010140.pt	71
complex_010141.pt	24
complex_010142.pt	28
complex_010143.pt	28
complex_010144.pt	28
complex_010145.pt	28
complex_010146.pt	5
complex_010147.pt	56
complex_010148.pt	56
complex_010149.pt	49
complex_010150.pt	5
complex_010151.pt	56
complex_010152.pt	68
complex_010153.pt	5
complex_010154.pt	5
complex_010155.pt	29
complex_010156.pt	68
complex_010157.pt	31
complex_010158.pt	5
complex_010159.pt	49
complex_010160.pt	5
complex_010161.pt	5
complex_010162.pt	49
complex_010163.pt	56
complex_010164.pt	5
complex_010165.pt	5
complex_010166.pt	41
complex_010167.pt	5
complex_010168.pt	31
complex_010169.pt	49
complex_010170.pt	68
complex_010171.pt	5
complex_010172.pt	5
complex_010173.pt	56
complex_010174.pt	49
complex_010175.pt	61
complex_010176.pt	49
complex_010177.pt	5
complex_010178.pt	49
complex_010179.pt	49
complex_010180.pt	49
complex_010181.pt	8
complex_010182.pt	49
complex_010183.pt	5
complex_010184.pt	79
complex_010185.pt	79
complex_010186.pt	79
complex_010187.pt	79
complex_010188.pt	18
complex_010189.pt	72
complex_010190.pt	47
complex_010191.pt	47
complex_010192.pt	76
complex_010193.pt	21
complex_010194.pt	32
complex_010195.pt	61
complex_010196.pt	61
complex_010197.pt	32
complex_010198.pt	32
complex_010199.pt	32
complex_010200.pt	32
complex_010201.pt	61
complex_010202.pt	61
complex_010203.pt	61
complex_010204.pt	61
complex_010205.pt	61
complex_010206.pt	32
complex_010207.pt	1
complex_010208.pt	61
complex_010209.pt	32
complex_010210.pt	57
complex_010211.pt	21
complex_010212.pt	57
complex_010213.pt	21
complex_010214.pt	78
complex_010215.pt	78
complex_010216.pt	7
complex_010217.pt	7
complex_010218.pt	80
complex_010219.pt	7
complex_010220.pt	7
complex_010221.pt	80
complex_010222.pt	7
complex_010223.pt	7
complex_010224.pt	46
complex_010225.pt	35
complex_010226.pt	7
complex_010227.pt	35
complex_010228.pt	35
complex_010229.pt	46
complex_010230.pt	35
complex_010231.pt	35
complex_010232.pt	58
complex_010233.pt	39
complex_010234.pt	59
complex_010235.pt	66
complex_010236.pt	76
complex_010237.pt	79
complex_010238.pt	79
complex_010239.pt	76
complex_010240.pt	76
complex_010241.pt	76
complex_010242.pt	19
complex_010243.pt	13
complex_010244.pt	13
complex_010245.pt	26
complex_010246.pt	43
complex_010247.pt	78
complex_010248.pt	61
complex_010249.pt	13
complex_010250.pt	8
complex_010251.pt	8
complex_010252.pt	8
complex_010253.pt	8
complex_010254.pt	18
complex_010255.pt	18
complex_010256.pt	18
complex_010257.pt	18
complex_010258.pt	18
complex_010259.pt	18
complex_010260.pt	18
complex_010261.pt	18
complex_010262.pt	24
complex_010263.pt	36
complex_010264.pt	77
complex_010265.pt	87
complex_010266.pt	71
complex_010267.pt	69
complex_010268.pt	55
complex_010269.pt	71
complex_010270.pt	38
complex_010271.pt	69
complex_010272.pt	38
complex_010273.pt	55
complex_010274.pt	7
complex_010275.pt	14
complex_010276.pt	11
complex_010277.pt	74
complex_010278.pt	26
complex_010279.pt	26
complex_010280.pt	74
complex_010281.pt	26
complex_010282.pt	74
complex_010283.pt	11
complex_010284.pt	26
complex_010285.pt	74
complex_010286.pt	11
complex_010287.pt	11
complex_010288.pt	77
complex_010289.pt	60
complex_010290.pt	77
complex_010291.pt	45
complex_010292.pt	32
complex_010293.pt	45
complex_010294.pt	77
complex_010295.pt	32
complex_010296.pt	36
complex_010297.pt	90
complex_010298.pt	36
complex_010299.pt	90
complex_010300.pt	90
complex_010301.pt	60
complex_010302.pt	90
complex_010303.pt	36
complex_010304.pt	45
complex_010305.pt	45
complex_010306.pt	60
complex_010307.pt	32
complex_010308.pt	36
complex_010309.pt	60
complex_010310.pt	77
complex_010311.pt	32
complex_010312.pt	61
complex_010313.pt	61
complex_010314.pt	27
complex_010315.pt	27
complex_010316.pt	27
complex_010317.pt	27
complex_010318.pt	61
complex_010319.pt	61
complex_010320.pt	22
complex_010321.pt	60
complex_010322.pt	23
complex_010323.pt	88
complex_010324.pt	35
complex_010325.pt	65
complex_010326.pt	64
complex_010327.pt	13
complex_010328.pt	13
complex_010329.pt	19
complex_010330.pt	19
complex_010331.pt	19
complex_010332.pt	13
complex_010333.pt	13
complex_010334.pt	19
complex_010335.pt	62
complex_010336.pt	72
complex_010337.pt	72
complex_010338.pt	40
complex_010339.pt	40
complex_010340.pt	72
complex_010341.pt	62
complex_010342.pt	40
complex_010343.pt	45
complex_010344.pt	72
complex_010345.pt	45
complex_010346.pt	62
complex_010347.pt	45
complex_010348.pt	62
complex_010349.pt	45
complex_010350.pt	40
complex_010351.pt	31
complex_010352.pt	61
complex_010353.pt	37
complex_010354.pt	37
complex_010355.pt	37
complex_010356.pt	10
complex_010357.pt	37
complex_010358.pt	10
complex_010359.pt	32
complex_010360.pt	32
complex_010361.pt	32
complex_010362.pt	92
complex_010363.pt	32
complex_010364.pt	92
complex_010365.pt	92
complex_010366.pt	92
complex_010367.pt	32
complex_010368.pt	92
complex_010369.pt	92
complex_010370.pt	32
complex_010371.pt	32
complex_010372.pt	92
complex_010373.pt	32
complex_010374.pt	92
complex_010375.pt	75
complex_010376.pt	75
complex_010377.pt	6
complex_010378.pt	73
complex_010379.pt	6
complex_010380.pt	73
complex_010381.pt	6
complex_010382.pt	6
complex_010383.pt	73
complex_010384.pt	6
complex_010385.pt	73
complex_010386.pt	73
complex_010387.pt	73
complex_010388.pt	73
complex_010389.pt	6
complex_010390.pt	6
complex_010391.pt	72
complex_010392.pt	6
complex_010393.pt	39
complex_010394.pt	39
complex_010395.pt	39
complex_010396.pt	39
complex_010397.pt	37
complex_010398.pt	41
complex_010399.pt	52
complex_010400.pt	10
complex_010401.pt	24
complex_010402.pt	65
complex_010403.pt	31
complex_010404.pt	65
complex_010405.pt	10
complex_010406.pt	77
complex_010407.pt	23
complex_010408.pt	45
complex_010409.pt	7
complex_010410.pt	7
complex_010411.pt	35
complex_010412.pt	35
complex_010413.pt	59
complex_010414.pt	59
complex_010415.pt	45
complex_010416.pt	23
complex_010417.pt	23
complex_010418.pt	89
complex_010419.pt	89
complex_010420.pt	89
complex_010421.pt	89
complex_010422.pt	89
complex_010423.pt	89
complex_010424.pt	89
complex_010425.pt	89
complex_010426.pt	41
complex_010427.pt	80
complex_010428.pt	7
complex_010429.pt	80
complex_010430.pt	57
complex_010431.pt	57
complex_010432.pt	34
complex_010433.pt	57
complex_010434.pt	57
complex_010435.pt	57
complex_010436.pt	41
complex_010437.pt	57
complex_010438.pt	34
complex_010439.pt	80
complex_010440.pt	80
complex_010441.pt	7
complex_010442.pt	70
complex_010443.pt	60
complex_010444.pt	7
complex_010445.pt	60
complex_010446.pt	60
complex_010447.pt	38
complex_010448.pt	38
complex_010449.pt	38
complex_010450.pt	38
complex_010451.pt	38
complex_010452.pt	38
complex_010453.pt	38
complex_010454.pt	38
complex_010455.pt	9
complex_010456.pt	9
complex_010457.pt	29
complex_010458.pt	49
complex_010459.pt	31
complex_010460.pt	2
complex_010461.pt	49
complex_010462.pt	53
complex_010463.pt	68
complex_010464.pt	89
complex_010465.pt	49
complex_010466.pt	49
complex_010467.pt	49
complex_010468.pt	29
complex_010469.pt	29
complex_010470.pt	29
complex_010471.pt	8
complex_010472.pt	2
complex_010473.pt	49
complex_010474.pt	68
complex_010475.pt	56
complex_010476.pt	29
complex_010477.pt	49
complex_010478.pt	29
complex_010479.pt	5
complex_010480.pt	31
complex_010481.pt	49
complex_010482.pt	49
complex_010483.pt	49
complex_010484.pt	31
complex_010485.pt	29
complex_010486.pt	65
complex_010487.pt	49
complex_010488.pt	5
complex_010489.pt	33
complex_010490.pt	8
complex_010491.pt	61
complex_010492.pt	49
complex_010493.pt	68
complex_010494.pt	61
complex_010495.pt	17
complex_010496.pt	5
complex_010497.pt	78
complex_010498.pt	49
complex_010499.pt	29
complex_010500.pt	10
complex_010501.pt	83
complex_010502.pt	83
complex_010503.pt	83
complex_010504.pt	83
complex_010505.pt	83
complex_010506.pt	83
complex_010507.pt	83
complex_010508.pt	83
complex_010509.pt	70
complex_010510.pt	70
complex_010511.pt	70
complex_010512.pt	70
complex_010513.pt	55
complex_010514.pt	69
complex_010515.pt	69
complex_010516.pt	55
complex_010517.pt	69
complex_010518.pt	69
complex_010519.pt	55
complex_010520.pt	55
complex_010521.pt	31
complex_010522.pt	31
complex_010523.pt	31
complex_010524.pt	31
complex_010525.pt	89
complex_010526.pt	89
complex_010527.pt	32
complex_010528.pt	32
complex_010529.pt	32
complex_010530.pt	32
complex_010531.pt	32
complex_010532.pt	32
complex_010533.pt	32
complex_010534.pt	32
complex_010535.pt	34
complex_010536.pt	34
complex_010537.pt	34
complex_010538.pt	34
complex_010539.pt	35
complex_010540.pt	35
complex_010541.pt	35
complex_010542.pt	35
complex_010543.pt	41
complex_010544.pt	41
complex_010545.pt	2
complex_010546.pt	2
complex_010547.pt	69
complex_010548.pt	3
complex_010549.pt	3
complex_010550.pt	3
complex_010551.pt	68
complex_010552.pt	7
complex_010553.pt	7
complex_010554.pt	36
complex_010555.pt	33
complex_010556.pt	24
complex_010557.pt	0
complex_010558.pt	0
complex_010559.pt	11
complex_010560.pt	83
complex_010561.pt	74
complex_010562.pt	11
complex_010563.pt	27
complex_010564.pt	27
complex_010565.pt	27
complex_010566.pt	83
complex_010567.pt	83
complex_010568.pt	74
complex_010569.pt	74
complex_010570.pt	83
complex_010571.pt	27
complex_010572.pt	11
complex_010573.pt	74
complex_010574.pt	11
complex_010575.pt	50
complex_010576.pt	50
complex_010577.pt	50
complex_010578.pt	50
complex_010579.pt	36
complex_010580.pt	36
complex_010581.pt	36
complex_010582.pt	36
complex_010583.pt	36
complex_010584.pt	36
complex_010585.pt	36
complex_010586.pt	36
complex_010587.pt	49
complex_010588.pt	29
complex_010589.pt	49
complex_010590.pt	29
complex_010591.pt	24
complex_010592.pt	24
complex_010593.pt	29
complex_010594.pt	24
complex_010595.pt	49
complex_010596.pt	49
complex_010597.pt	24
complex_010598.pt	29
complex_010599.pt	90
complex_010600.pt	61
complex_010601.pt	90
complex_010602.pt	61
complex_010603.pt	47
complex_010604.pt	59
complex_010605.pt	84
complex_010606.pt	27
complex_010607.pt	47
complex_010608.pt	10
complex_010609.pt	63
complex_010610.pt	85
complex_010611.pt	63
complex_010612.pt	85
complex_010613.pt	85
complex_010614.pt	85
complex_010615.pt	17
complex_010616.pt	75
complex_010617.pt	36
complex_010618.pt	36
complex_010619.pt	36
complex_010620.pt	36
complex_010621.pt	50
complex_010622.pt	50
complex_010623.pt	81
complex_010624.pt	81
complex_010625.pt	81
complex_010626.pt	50
complex_010627.pt	50
complex_010628.pt	81
complex_010629.pt	2
complex_010630.pt	2
complex_010631.pt	61
complex_010632.pt	2
complex_010633.pt	38
complex_010634.pt	2
complex_010635.pt	74
complex_010636.pt	84
complex_010637.pt	74
complex_010638.pt	72
complex_010639.pt	51
complex_010640.pt	51
complex_010641.pt	51
complex_010642.pt	51
complex_010643.pt	51
complex_010644.pt	51
complex_010645.pt	51
complex_010646.pt	51
complex_010647.pt	68
complex_010648.pt	54
complex_010649.pt	54
complex_010650.pt	54
complex_010651.pt	68
complex_010652.pt	54
complex_010653.pt	75
complex_010654.pt	32
complex_010655.pt	27
complex_010656.pt	75
complex_010657.pt	75
complex_010658.pt	58
complex_010659.pt	58
complex_010660.pt	58
complex_010661.pt	58
complex_010662.pt	58
complex_010663.pt	58
complex_010664.pt	58
complex_010665.pt	58
complex_010666.pt	78
complex_010667.pt	78
complex_010668.pt	78
complex_010669.pt	78
complex_010670.pt	68
complex_010671.pt	68
complex_010672.pt	68
complex_010673.pt	68
complex_010674.pt	18
complex_010675.pt	11
complex_010676.pt	35
complex_010677.pt	11
complex_010678.pt	18
complex_010679.pt	11
complex_010680.pt	18
complex_010681.pt	11
complex_010682.pt	35
complex_010683.pt	18
complex_010684.pt	35
complex_010685.pt	35
complex_010686.pt	46
complex_010687.pt	46
complex_010688.pt	46
complex_010689.pt	46
complex_010690.pt	46
complex_010691.pt	46
complex_010692.pt	46
complex_010693.pt	46
complex_010694.pt	22
complex_010695.pt	36
complex_010696.pt	36
complex_010697.pt	36
complex_010698.pt	22
complex_010699.pt	22
complex_010700.pt	22
complex_010701.pt	36
complex_010702.pt	33
complex_010703.pt	71
complex_010704.pt	53
complex_010705.pt	53
complex_010706.pt	53
complex_010707.pt	33
complex_010708.pt	71
complex_010709.pt	53
complex_010710.pt	46
complex_010711.pt	46
complex_010712.pt	46
complex_010713.pt	30
complex_010714.pt	46
complex_010715.pt	30
complex_010716.pt	46
complex_010717.pt	46
complex_010718.pt	2
complex_010719.pt	2
complex_010720.pt	2
complex_010721.pt	2
complex_010722.pt	49
complex_010723.pt	49
complex_010724.pt	49
complex_010725.pt	49
complex_010726.pt	75
complex_010727.pt	75
complex_010728.pt	75
complex_010729.pt	75
complex_010730.pt	48
complex_010731.pt	48
complex_010732.pt	48
complex_010733.pt	48
complex_010734.pt	48
complex_010735.pt	48
complex_010736.pt	48
complex_010737.pt	48
complex_010738.pt	23
complex_010739.pt	26
complex_010740.pt	52
complex_010741.pt	45
complex_010742.pt	45
complex_010743.pt	48
complex_010744.pt	62
complex_010745.pt	48
complex_010746.pt	16
complex_010747.pt	48
complex_010748.pt	62
complex_010749.pt	48
complex_010750.pt	67
complex_010751.pt	62
complex_010752.pt	62
complex_010753.pt	48
complex_010754.pt	67
complex_010755.pt	48
complex_010756.pt	67
complex_010757.pt	62
complex_010758.pt	48
complex_010759.pt	62
complex_010760.pt	48
complex_010761.pt	62
complex_010762.pt	67
complex_010763.pt	62
complex_010764.pt	48
complex_010765.pt	48
complex_010766.pt	67
complex_010767.pt	62
complex_010768.pt	48
complex_010769.pt	67
complex_010770.pt	67
complex_010771.pt	62
complex_010772.pt	62
complex_010773.pt	48
complex_010774.pt	67
complex_010775.pt	28
complex_010776.pt	28
complex_010777.pt	6
complex_010778.pt	28
complex_010779.pt	48
complex_010780.pt	28
complex_010781.pt	48
complex_010782.pt	28
complex_010783.pt	25
complex_010784.pt	25
complex_010785.pt	25
complex_010786.pt	25
complex_010787.pt	75
complex_010788.pt	75
complex_010789.pt	75
complex_010790.pt	75
complex_010791.pt	75
complex_010792.pt	75
complex_010793.pt	75
complex_010794.pt	75
complex_010795.pt	30
complex_010796.pt	30
complex_010797.pt	50
complex_010798.pt	30
